pageid,pagetitle,label,revisionid,timestamp,comment,parentid
30727716,Q29068961,Deep Entrance,2702235,2019-05-16T00:02:19Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769403046
30727716,Q29068961,Deep Entrance,2709538,2019-04-11T04:27:15Z,b'/* clientsitelink-remove:1||svwiki */ Deep Entrance',771015713
30727717,Q29068963,Laguna Chila,2702235,2019-05-16T00:02:21Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",909581145
30727718,Q29068964,Sungai Sabatu,2702235,2019-05-16T00:02:23Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766668922
30727719,Q29068965,Dodo Island,2702235,2019-05-16T00:02:25Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468289
30727720,Q29068966,Cerro Ladera Grande,2702235,2019-05-16T00:02:27Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775080722
30727721,Q29068967,Sungai Sebas,2702235,2019-05-16T00:02:29Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766668937
30727722,Q29068968,Bwokwen,2702235,2019-05-16T00:02:31Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769403060
30727724,Q29068970,Václav Lukáš,2702235,2019-05-16T00:02:35Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775080831
30727724,Q29068970,Václav Lukáš,1433337,2019-03-17T21:26:14Z,"b'/* wbcreateclaim-create:1| */ [[Property:P734]]: [[Q19768411]], #quickstatements; [[:toollabs:quickstatements/#/batch/9396|batch #9396]] by [[User:MatSuBot|]]'",790365668
30727724,Q29068970,Václav Lukáš,963971,2019-04-02T08:36:12Z,"b'/* wbcreateclaim-create:1| */ [[Property:P6656]]: 87819, #quickstatements; #temporary_batch_1554193893881'",886179293
30727724,Q29068970,Václav Lukáš,3062198,2019-04-14T07:49:17Z,b'/* wbsetlabel-add:1|ast */ V\xc3\xa1clav Luk\xc3\xa1\xc5\xa1',900459109
30727724,Q29068970,Václav Lukáš,940976,2019-05-23T14:38:52Z,"b""/* wbsetreference-add:2| */ [[Property:P569]]: 19 June 1912, #quickstatements; invoked by Mix'n'match:References""",913305509
30727725,Q29068971,Sungai Sebankoi,940976,2019-05-23T14:38:55Z,"b""/* wbsetreference-add:2| */ [[Property:P570]]: 4 May 2009, #quickstatements; invoked by Mix'n'match:References""",947515034
30727726,Q29068972,Bokoen,2702235,2019-05-16T00:02:37Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775080780
30727727,Q29068973,Cerro Fronton,2702235,2019-05-16T00:02:39Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468303
30727728,Q29068974,Sungai Sebangkoi,2702235,2019-05-16T00:02:41Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766668951
30727729,Q29068975,Bokoen Island,2702235,2019-05-16T00:02:43Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775080880
30727731,Q29068977,Sungai Sebangat,2702235,2019-05-16T00:02:47Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185313
30727732,Q29068978,Bokonarijowa,2702235,2019-05-16T00:02:49Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766668970
30727733,Q29068979,Cerro El Grillo,2702235,2019-05-16T00:02:51Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775080933
30727737,Q29068983,Sungai Seban,2702235,2019-05-16T00:02:59Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185322
30727740,Q29068986,Sungai Sabati,2702235,2019-05-16T00:03:04Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769403149
30727741,Q29068987,Bwokwankowak,2702235,2019-05-16T00:03:06Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468316
30727742,Q29068988,Cerro El Huaco,2702235,2019-05-16T00:03:08Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775080980
30727743,Q29068989,Sungai Sebabi,2702235,2019-05-16T00:03:10Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",
30727744,Q29068990,Bokku,2702235,2019-05-16T00:03:12Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766668993
30727745,Q29068991,Cerro Las Palomitas,2702235,2019-05-16T00:03:14Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775081091
30727746,Q29068992,Sungai Sebabai,2702235,2019-05-16T00:03:16Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468326
30727748,Q29068994,Cerro Yeso,2702235,2019-05-16T00:03:20Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",909586456
30727750,Q29068996,Bock-Insel,2702235,2019-05-16T00:03:24Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767647409
30727750,Q29068996,Bock-Insel,2709538,2019-04-12T06:40:14Z,b'/* clientsitelink-remove:1||svwiki */ Bock-Insel',766669026
30727751,Q29068997,Isla de las Viejas,2702235,2019-05-16T00:03:26Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",910819318
30727752,Q29068998,Bukit Sawa,2702235,2019-05-16T00:03:28Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468338
30727753,Q29068999,Bock Island,2702235,2019-05-16T00:03:30Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773108735
30727755,Q29069001,Sungai Sator,2702235,2019-05-16T00:03:34Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468349
30727762,Q29069008,Pigen Island,2702235,2019-05-16T00:03:47Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775081207
30727765,Q29069011,Bikej,2702235,2019-05-16T00:03:53Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771015737
30727766,Q29069012,Cerro Tabernas,2702235,2019-05-16T00:03:55Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185337
30727767,Q29069013,Sungai Sarong,2702235,2019-05-16T00:03:57Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771015748
30727768,Q29069014,Rio Pescadero,2702235,2019-05-16T00:03:59Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767647449
30727771,Q29069017,Sungai Saridong,2702235,2019-05-16T00:04:05Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468400
30727772,Q29069018,Cerro Los Timones,2702235,2019-05-16T00:04:07Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769403203
30727775,Q29069021,Sungai Sari,2702235,2019-05-16T00:04:12Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773108759
30727777,Q29069023,Bikar Island,2702235,2019-05-16T00:04:16Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769403216
30727778,Q29069024,Mina San Pablo,2702235,2019-05-16T00:04:19Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669054
30727779,Q29069025,Modange,2702235,2019-05-16T00:04:21Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767647484
30727782,Q29069028,Bikaar,2702235,2019-05-16T00:04:27Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669079
30727783,Q29069029,Mayeke,2702235,2019-05-16T00:04:29Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185359
30727786,Q29069032,Cerro Los Hornos,2702235,2019-05-16T00:04:35Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775081454
30727787,Q29069033,Bigedj,2702235,2019-05-16T00:04:37Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771015753
30727787,Q29069033,Bigedj,2709538,2019-04-12T05:44:25Z,b'/* wbsetsitelink-remove:1|svwiki */ Bigedj',773108786
30727788,Q29069034,Maweya,2702235,2019-05-16T00:04:39Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",910776082
30727791,Q29069037,Cerro Los Corredores,2702235,2019-05-16T00:04:44Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",857769551
30727792,Q29069038,Autle,2702235,2019-05-16T00:04:46Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771015764
30727793,Q29069039,Matugu,2702235,2019-05-16T00:04:48Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773108802
30727794,Q29069040,Cerro San Blas,2702235,2019-05-16T00:04:50Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669094
30727796,Q29069042,Los Chanchos,2702235,2019-05-16T00:04:54Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767647514
30727798,Q29069044,Kaimbo,2702235,2019-05-16T00:04:58Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",909637068
30727801,Q29069047,Arno Atoll,2702235,2019-05-16T00:05:04Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769403295
30727803,Q29069049,Little Toot,2702235,2019-05-16T00:05:08Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468431
30727805,Q29069051,Cerro Resbaladero,2702235,2019-05-16T00:05:11Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775081515
30727806,Q29069052,Sungai Sapong,2702235,2019-05-16T00:05:13Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769403306
30727809,Q29069055,Togbini,2702235,2019-05-16T00:05:19Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468440
30727812,Q29069058,Peithidemus,2702235,2019-05-16T00:05:24Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185382
30727814,Q29069060,Quebrada Los Almendros,2702235,2019-05-16T00:05:26Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773108817
30727815,Q29069061,Mampa,2702235,2019-05-16T00:05:28Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185388
30727816,Q29069062,Cerro La Poza,2702235,2019-05-16T00:05:30Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669141
30727818,Q29069064,Anil Island,2702235,2019-05-16T00:05:34Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769403318
30727820,Q29069066,Segbe,2702235,2019-05-16T00:05:38Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775081695
30727822,Q29069068,Sungai Sap,2702235,2019-05-16T00:05:42Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775081632
30727824,Q29069070,Anedoul,2702235,2019-05-16T00:05:46Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769403331
30727825,Q29069071,Segba,2702235,2019-05-16T00:05:48Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771015801
30727826,Q29069072,Cerro del Padre,2702235,2019-05-16T00:05:50Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773108828
30727828,Q29069074,Estero Las Tinajas,2702235,2019-05-16T00:05:54Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767647552
30727829,Q29069075,Anearmej,2702235,2019-05-16T00:05:56Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185394
30727830,Q29069076,Kansiga,2702235,2019-05-16T00:05:58Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185402
30727831,Q29069077,Cerro Manzanilla,2702235,2019-05-16T00:06:00Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767647564
30727833,Q29069079,Airuk,2702235,2019-05-16T00:06:04Z,b'',766669185
30727834,Q29069080,Quebrada de Las Huertas,2702235,2019-05-16T00:06:06Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669203
30727835,Q29069081,Hereko,2702235,2019-05-16T00:06:08Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669222
30727838,Q29069084,Aerik,2702235,2019-05-16T00:06:14Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775081811
30727839,Q29069085,Bonko,2702235,2019-05-16T00:06:16Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769403349
30727841,Q29069087,Cerros Los Colorados,2702235,2019-05-16T00:06:20Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773108840
30727842,Q29069088,Sungai Sangkong,2702235,2019-05-16T00:06:22Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771015819
30727843,Q29069089,Aelok,2702235,2019-05-16T00:06:24Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775081885
30727844,Q29069090,Cerro de Las Cuevas,2702235,2019-05-16T00:06:26Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773108856
30727845,Q29069091,Fofoya,2702235,2019-05-16T00:06:28Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",772468477
30727846,Q29069092,Cerro La Milla,2702235,2019-05-16T00:06:30Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769403358
30727849,Q29069095,Lelan,2702235,2019-05-16T00:06:36Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",909636087
30727850,Q29069096,Quebrada Lara,2702235,2019-05-16T00:06:38Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669252
30727851,Q29069097,Huacana,2702235,2019-05-16T00:06:40Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185424
30727855,Q29069101,Waiga,2702235,2019-05-16T00:06:48Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",571273043
30727856,Q29069102,Cerro La Grama,2702235,2019-05-16T00:06:50Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771015866
30727857,Q29069103,Sungai Sangka Dua,2702235,2019-05-16T00:06:52Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775081942
30727858,Q29069104,Sundu,2702235,2019-05-16T00:06:54Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669283
30727859,Q29069105,Quebrada de La Cuesta,2702235,2019-05-16T00:06:56Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",
30727862,Q29069108,Makungi,2702235,2019-05-16T00:07:02Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669298
30727863,Q29069109,Quebrada Espinas,2702235,2019-05-16T00:07:04Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",767647597
30727867,Q29069113,Kataboi,2702235,2019-05-16T00:07:12Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185450
30727868,Q29069114,Cerro Golondrina,2702235,2019-05-16T00:07:14Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771015883
30727870,Q29069116,Sungai Sang,2702235,2019-05-16T00:07:18Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766669324
30727871,Q29069117,Punta Flora,2702235,2019-05-16T00:07:20Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769403423
30727872,Q29069118,Kandega,2702235,2019-05-16T00:07:22Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771015896
30727874,Q29069120,Cerro El Soldado,2702235,2019-05-16T00:07:26Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775081999
30727876,Q29069122,Boubata,2702235,2019-05-16T00:07:29Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",769403435
30727877,Q29069123,Makandi,2702235,2019-05-16T00:07:31Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",775082051
30727878,Q29069124,Cerro Frontera,2702235,2019-05-16T00:07:33Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",773108870
30727879,Q29069125,Quebrada El Mal Paso,2702235,2019-05-16T00:07:35Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",771015904
30727880,Q29069126,Sungai Sanah,2702235,2019-05-16T00:07:37Z,"b'/* wbsetdescription-add:1|ast */ p\xc3\xa1xina de dixebra, #quickstatements; [[:toollabs:quickstatements/#/batch/12876|batch #12876]] by [[User:Amasuela|]]'",766185457
